date,location,waste_category,quantity_kg,people_count,meals_served,event_flag,previous_waste_kg,disposal_method
2025-01-10,Administration,Paper,11.5,151,132,false,,Recycling
2025-01-10,Administration,Glass,0.51,151,132,false,,Recycling
2025-01-10,Administration,Metal,0.86,151,132,false,,Recycling
2025-01-10,Administration,E-Waste,0.82,151,132,false,,Authorized Recycler
2025-01-10,Administration,Other,2.75,151,132,false,,Recycling
2025-01-11,Main Canteen,Food,44.47,627,650,false,,Composting
2025-01-11,Main Canteen,Plastic,8.27,627,650,false,,Recycling
2025-01-11,Main Canteen,Paper,5.48,627,650,false,,Recycling
2025-01-11,Main Canteen,Glass,2.45,627,650,false,,Recycling
2025-01-11,Main Canteen,Metal,1.68,627,650,false,,Recycling
2025-01-11,Main Canteen,E-Waste,0.37,627,650,false,,Authorized Recycler
2025-01-11,Main Canteen,Other,5.23,627,650,false,,Recycling
2025-01-11,Hostel A,Food,19.55,337,310,false,,Composting
2025-01-11,Hostel A,Plastic,7.41,337,310,false,,Recycling
2025-01-11,Hostel A,Paper,3.76,337,310,false,,Recycling
2025-01-11,Hostel A,Glass,1.49,337,310,false,,Recycling
2025-01-11,Hostel A,Metal,0.75,337,310,false,,Recycling
2025-01-11,Hostel A,E-Waste,0.2,337,310,false,,Authorized Recycler
2025-01-11,Hostel A,Other,3.46,337,310,false,,Recycling
2025-01-11,Hostel B,Food,22.67,306,308,false,,Composting
2025-01-11,Hostel B,Plastic,6.82,306,308,false,,Recycling
2025-01-11,Hostel B,Paper,3.28,306,308,false,,Recycling
2025-01-11,Hostel B,Glass,1.59,306,308,false,,Recycling
2025-01-11,Hostel B,Metal,0.79,306,308,false,,Recycling
2025-01-11,Hostel B,E-Waste,0.2,306,308,false,,Authorized Recycler
2025-01-11,Hostel B,Other,2.82,306,308,false,,Recycling
2025-01-11,Food Court,Food,31.23,446,466,false,,Composting
2025-01-11,Food Court,Plastic,12.62,446,466,false,,Recycling
2025-01-11,Food Court,Paper,4.84,446,466,false,,Recycling
2025-01-11,Food Court,Glass,3.18,446,466,false,,Recycling
2025-01-11,Food Court,Metal,1.23,446,466,false,,Recycling
2025-01-11,Food Court,E-Waste,0.16,446,466,false,,Authorized Recycler
2025-01-11,Food Court,Other,3.92,446,466,false,,Recycling
2025-01-11,Academic Block,Food,4.2,877,890,false,,Composting
2025-01-11,Academic Block,Plastic,4.93,877,890,false,,Recycling
2025-01-11,Academic Block,Paper,11.96,877,890,false,,Recycling
2025-01-11,Academic Block,Glass,0.74,877,890,false,,Recycling
2025-01-11,Academic Block,Metal,0.75,877,890,false,,Recycling
2025-01-11,Academic Block,E-Waste,0.99,877,890,false,,Authorized Recycler
2025-01-11,Academic Block,Other,4.08,877,890,false,,Recycling
2025-01-11,Administration,Food,2.18,104,109,false,,Composting
2025-01-11,Administration,Plastic,2.06,104,109,false,,Recycling
2025-01-11,Administration,Paper,8.42,104,109,false,,Recycling
2025-01-11,Administration,Glass,0.42,104,109,false,,Recycling
2025-01-11,Administration,Metal,0.53,104,109,false,,Recycling
2025-01-11,Administration,E-Waste,0.55,104,109,false,,Authorized Recycler
2025-01-11,Administration,Other,2.45,104,109,false,,Recycling
2025-01-12,Main Canteen,Food,41,694,602,false,,Composting
2025-01-12,Main Canteen,Plastic,8.49,694,602,false,,Recycling
2025-01-12,Main Canteen,Paper,5.94,694,602,false,,Recycling
2025-01-12,Main Canteen,Glass,2.54,694,602,false,,Recycling
2025-01-12,Main Canteen,Metal,1.65,694,602,false,,Recycling
2025-01-12,Main Canteen,E-Waste,0.39,694,602,false,,Authorized Recycler
2025-01-12,Main Canteen,Other,13.56,694,602,false,,Recycling
2025-01-12,Hostel A,Food,20.7,342,327,false,,Composting
2025-01-12,Hostel A,Plastic,7.03,342,327,false,,Recycling
2025-01-12,Hostel A,Paper,3.97,342,327,false,,Recycling
2025-01-12,Hostel A,Glass,1.64,342,327,false,,Recycling
2025-01-12,Hostel A,Metal,0.86,342,327,false,,Recycling
2025-01-12,Hostel A,E-Waste,0.23,342,327,false,,Authorized Recycler
2025-01-12,Hostel A,Other,3.49,342,327,false,,Recycling
2025-01-12,Hostel B,Food,22.77,308,285,false,,Composting
2025-01-12,Hostel B,Plastic,5.55,308,285,false,,Recycling
2025-01-12,Hostel B,Paper,2.82,308,285,false,,Recycling
2025-01-12,Hostel B,Glass,1.49,308,285,false,,Recycling
2025-01-12,Hostel B,Metal,0.82,308,285,false,,Recycling
2025-01-12,Hostel B,E-Waste,0.26,308,285,false,,Authorized Recycler
2025-01-12,Hostel B,Other,3.5,308,285,false,,Recycling
2025-01-12,Food Court,Food,31.9,482,496,false,,Composting
2025-01-12,Food Court,Plastic,12.38,482,496,false,,Recycling
2025-01-12,Food Court,Paper,4.06,482,496,false,,Recycling
2025-01-12,Food Court,Glass,3.36,482,496,false,,Recycling
2025-01-12,Food Court,Metal,1.01,482,496,false,,Recycling
2025-01-12,Food Court,E-Waste,0.16,482,496,false,,Authorized Recycler
2025-01-12,Food Court,Other,4.15,482,496,false,,Recycling
2025-01-12,Academic Block,Food,4.17,874,870,false,,Composting
2025-01-12,Academic Block,Plastic,5.06,874,870,false,,Recycling
2025-01-12,Academic Block,Paper,11.45,874,870,false,,Recycling
2025-01-12,Academic Block,Glass,0.87,874,870,false,,Recycling
2025-01-12,Academic Block,Metal,0.73,874,870,false,,Recycling
2025-01-12,Academic Block,E-Waste,0.97,874,870,false,,Authorized Recycler
2025-01-12,Academic Block,Other,3.77,874,870,false,,Recycling
2025-01-12,Administration,Food,2.33,114,108,false,,Composting
2025-01-12,Administration,Plastic,2.36,114,108,false,,Recycling
2025-01-12,Administration,Paper,8.7,114,108,false,,Recycling
2025-01-12,Administration,Glass,0.4,114,108,false,,Recycling
2025-01-12,Administration,Metal,0.65,114,108,false,,Recycling
2025-01-12,Administration,E-Waste,0.66,114,108,false,,Authorized Recycler
2025-01-12,Administration,Other,2.11,114,108,false,,Recycling
2025-01-13,Main Canteen,Food,53.2,857,842,false,,Composting
2025-01-13,Main Canteen,Plastic,13.05,857,842,false,,Recycling
2025-01-13,Main Canteen,Paper,7.69,857,842,false,,Recycling
2025-01-13,Main Canteen,Glass,2.6,857,842,false,,Recycling
2025-01-13,Main Canteen,Metal,1.99,857,842,false,,Recycling
2025-01-13,Main Canteen,E-Waste,0.5,857,842,false,,Authorized Recycler
2025-01-13,Main Canteen,Other,5.39,857,842,false,,Recycling
2025-01-13,Hostel A,Food,33.77,463,404,false,,Composting
2025-01-13,Hostel A,Plastic,10.48,463,404,false,,Recycling
2025-01-13,Hostel A,Paper,5.56,463,404,false,,Recycling
2025-01-13,Hostel A,Glass,2.31,463,404,false,,Recycling
2025-01-13,Hostel A,Metal,1.16,463,404,false,,Recycling
2025-01-13,Hostel A,E-Waste,0.27,463,404,false,,Authorized Recycler
2025-01-13,Hostel A,Other,3.49,463,404,false,,Recycling
2025-01-13,Hostel B,Food,24.52,411,378,false,,Composting
2025-01-13,Hostel B,Plastic,7.96,411,378,false,,Recycling
2025-01-13,Hostel B,Paper,4.12,411,378,false,,Recycling
2025-01-13,Hostel B,Glass,2.22,411,378,false,,Recycling
2025-01-13,Hostel B,Metal,1.01,411,378,false,,Recycling
2025-01-13,Hostel B,E-Waste,0.33,411,378,false,,Authorized Recycler
2025-01-13,Hostel B,Other,4.42,411,378,false,,Recycling
2025-01-13,Food Court,Food,41.12,603,560,false,,Composting
2025-01-13,Food Court,Plastic,14.39,603,560,false,,Recycling
2025-01-13,Food Court,Paper,6.86,603,560,false,,Recycling
2025-01-13,Food Court,Glass,3.48,603,560,false,,Recycling
2025-01-13,Food Court,Metal,1.63,603,560,false,,Recycling
2025-01-13,Food Court,E-Waste,0.23,603,560,false,,Authorized Recycler
2025-01-13,Food Court,Other,5.24,603,560,false,,Recycling
2025-01-13,Academic Block,Food,5.8,1168,1074,false,,Composting
2025-01-13,Academic Block,Plastic,6.33,1168,1074,false,,Recycling
2025-01-13,Academic Block,Paper,14.25,1168,1074,false,,Recycling
2025-01-13,Academic Block,Glass,0.96,1168,1074,false,,Recycling
2025-01-13,Academic Block,Metal,0.99,1168,1074,false,,Recycling
2025-01-13,Academic Block,E-Waste,1.24,1168,1074,false,,Authorized Recycler
2025-01-13,Academic Block,Other,4.81,1168,1074,false,,Recycling
2025-01-13,Administration,Food,3.33,145,141,false,,Composting
2025-01-13,Administration,Plastic,2.88,145,141,false,,Recycling
2025-01-13,Administration,Paper,10.57,145,141,false,,Recycling
2025-01-13,Administration,Glass,0.53,145,141,false,,Recycling
2025-01-13,Administration,Metal,0.85,145,141,false,,Recycling
2025-01-13,Administration,E-Waste,0.87,145,141,false,,Authorized Recycler
2025-01-13,Administration,Other,2.86,145,141,false,,Recycling
2025-01-14,Main Canteen,Food,63.09,916,917,false,,Composting
2025-01-14,Main Canteen,Plastic,11.08,916,917,false,,Recycling
2025-01-14,Main Canteen,Paper,22.02,916,917,false,,Recycling
2025-01-14,Main Canteen,Glass,3.38,916,917,false,,Recycling
2025-01-14,Main Canteen,Metal,2.08,916,917,false,,Recycling
2025-01-14,Main Canteen,E-Waste,0.51,916,917,false,,Authorized Recycler
2025-01-14,Main Canteen,Other,5.3,916,917,false,,Recycling
2025-01-14,Hostel A,Food,30.45,421,427,false,,Composting
2025-01-14,Hostel A,Plastic,9.4,421,427,false,,Recycling
2025-01-14,Hostel A,Paper,4.95,421,427,false,,Recycling
2025-01-14,Hostel A,Glass,1.96,421,427,false,,Recycling
2025-01-14,Hostel A,Metal,1.1,421,427,false,,Recycling
2025-01-14,Hostel A,E-Waste,0.33,421,427,false,,Authorized Recycler
2025-01-14,Hostel A,Other,4.06,421,427,false,,Recycling
2025-01-14,Hostel B,Food,29.83,450,430,false,,Composting
2025-01-14,Hostel B,Plastic,7.26,450,430,false,,Recycling
2025-01-14,Hostel B,Paper,4.01,450,430,false,,Recycling
2025-01-14,Hostel B,Glass,1.89,450,430,false,,Recycling
2025-01-14,Hostel B,Metal,1.07,450,430,false,,Recycling
2025-01-14,Hostel B,E-Waste,0.32,450,430,false,,Authorized Recycler
2025-01-14,Hostel B,Other,4.65,450,430,false,,Recycling
2025-01-14,Food Court,Food,43.83,591,520,false,,Composting
2025-01-14,Food Court,Plastic,13.52,591,520,false,,Recycling
2025-01-14,Food Court,Paper,6.48,591,520,false,,Recycling
2025-01-14,Food Court,Glass,3.74,591,520,false,,Recycling
2025-01-14,Food Court,Metal,1.31,591,520,false,,Recycling
2025-01-14,Food Court,E-Waste,0.23,591,520,false,,Authorized Recycler
2025-01-14,Food Court,Other,4.87,591,520,false,,Recycling
2025-01-14,Academic Block,Food,4.72,1112,963,false,,Composting
2025-01-14,Academic Block,Plastic,6.07,1112,963,false,,Recycling
2025-01-14,Academic Block,Paper,14.25,1112,963,false,,Recycling
2025-01-14,Academic Block,Glass,0.92,1112,963,false,,Recycling
2025-01-14,Academic Block,Metal,1.15,1112,963,false,,Recycling
2025-01-14,Academic Block,E-Waste,1.3,1112,963,false,,Authorized Recycler
2025-01-14,Academic Block,Other,5.85,1112,963,false,,Recycling
2025-01-14,Administration,Food,2.63,138,142,false,,Composting
2025-01-14,Administration,Plastic,2.61,138,142,false,,Recycling
2025-01-14,Administration,Paper,9.01,138,142,false,,Recycling
2025-01-14,Administration,Glass,0.55,138,142,false,,Recycling
2025-01-14,Administration,Metal,0.84,138,142,false,,Recycling
2025-01-14,Administration,E-Waste,0.82,138,142,false,,Authorized Recycler
2025-01-14,Administration,Other,2.89,138,142,false,,Recycling
2025-01-15,Main Canteen,Food,57.88,832,858,false,,Composting
2025-01-15,Main Canteen,Plastic,13.88,832,858,false,,Recycling
2025-01-15,Main Canteen,Paper,8.63,832,858,false,,Recycling
2025-01-15,Main Canteen,Glass,3.22,832,858,false,,Recycling
2025-01-15,Main Canteen,Metal,1.74,832,858,false,,Recycling
2025-01-15,Main Canteen,E-Waste,0.57,832,858,false,,Authorized Recycler
2025-01-15,Main Canteen,Other,5.31,832,858,false,,Recycling
2025-01-15,Hostel A,Food,35.05,474,442,false,,Composting
2025-01-15,Hostel A,Plastic,8.09,474,442,false,,Recycling
2025-01-15,Hostel A,Paper,5.51,474,442,false,,Recycling
2025-01-15,Hostel A,Glass,1.91,474,442,false,,Recycling
2025-01-15,Hostel A,Metal,0.91,474,442,false,,Recycling
2025-01-15,Hostel A,E-Waste,0.27,474,442,false,,Authorized Recycler
2025-01-15,Hostel A,Other,3.63,474,442,false,,Recycling
2025-01-15,Hostel B,Food,26.62,420,403,false,,Composting
2025-01-15,Hostel B,Plastic,9.03,420,403,false,,Recycling
2025-01-15,Hostel B,Paper,4.11,420,403,false,,Recycling
2025-01-15,Hostel B,Glass,2.05,420,403,false,,Recycling
2025-01-15,Hostel B,Metal,1.11,420,403,false,,Recycling
2025-01-15,Hostel B,E-Waste,0.31,420,403,false,,Authorized Recycler
2025-01-15,Hostel B,Other,3.69,420,403,false,,Recycling
2025-01-15,Food Court,Food,45.29,578,589,false,,Composting
2025-01-15,Food Court,Plastic,15.88,578,589,false,,Recycling
2025-01-15,Food Court,Paper,6.38,578,589,false,,Recycling
2025-01-15,Food Court,Glass,4.52,578,589,false,,Recycling
2025-01-15,Food Court,Metal,1.38,578,589,false,,Recycling
2025-01-15,Food Court,E-Waste,0.19,578,589,false,,Authorized Recycler
2025-01-15,Food Court,Other,5.62,578,589,false,,Recycling
2025-01-15,Academic Block,Food,4.86,1132,1073,false,,Composting
2025-01-15,Academic Block,Plastic,5.47,1132,1073,false,,Recycling
2025-01-15,Academic Block,Paper,15.97,1132,1073,false,,Recycling
2025-01-15,Academic Block,Glass,0.97,1132,1073,false,,Recycling
2025-01-15,Academic Block,Metal,0.9,1132,1073,false,,Recycling
2025-01-15,Academic Block,E-Waste,1.31,1132,1073,false,,Authorized Recycler
2025-01-15,Academic Block,Other,5.2,1132,1073,false,,Recycling
2025-01-15,Administration,Food,2.63,139,123,false,,Composting
2025-01-15,Administration,Plastic,2.9,139,123,false,,Recycling
2025-01-15,Administration,Paper,9.71,139,123,false,,Recycling
2025-01-15,Administration,Glass,0.45,139,123,false,,Recycling
2025-01-15,Administration,Metal,0.93,139,123,false,,Recycling
2025-01-15,Administration,E-Waste,0.76,139,123,false,,Authorized Recycler
2025-01-15,Administration,Other,2.82,139,123,false,,Recycling
2025-01-16,Main Canteen,Food,51.14,946,925,false,,Composting
2025-01-16,Main Canteen,Plastic,13.45,946,925,false,,Recycling
2025-01-16,Main Canteen,Paper,7.5,946,925,false,,Recycling
2025-01-16,Main Canteen,Glass,3.02,946,925,false,,Recycling
2025-01-16,Main Canteen,Metal,1.85,946,925,false,,Recycling
2025-01-16,Main Canteen,E-Waste,0.51,946,925,false,,Authorized Recycler
2025-01-16,Main Canteen,Other,5.87,946,925,false,,Recycling
2025-01-16,Hostel A,Food,35.25,460,480,false,,Composting
2025-01-16,Hostel A,Plastic,8.52,460,480,false,,Recycling
2025-01-16,Hostel A,Paper,5.17,460,480,false,,Recycling
2025-01-16,Hostel A,Glass,1.76,460,480,false,,Recycling
2025-01-16,Hostel A,Metal,1.02,460,480,false,,Recycling
2025-01-16,Hostel A,E-Waste,0.28,460,480,false,,Authorized Recycler
2025-01-16,Hostel A,Other,4.65,460,480,false,,Recycling
2025-01-16,Hostel B,Food,32.62,410,382,false,,Composting
2025-01-16,Hostel B,Plastic,7.17,410,382,false,,Recycling
2025-01-16,Hostel B,Paper,3.75,410,382,false,,Recycling
2025-01-16,Hostel B,Glass,1.84,410,382,false,,Recycling
2025-01-16,Hostel B,Metal,1.11,410,382,false,,Recycling
2025-01-16,Hostel B,E-Waste,0.3,410,382,false,,Authorized Recycler
2025-01-16,Hostel B,Other,3.64,410,382,false,,Recycling
2025-01-16,Food Court,Food,38.12,583,606,false,,Composting
2025-01-16,Food Court,Plastic,13.98,583,606,false,,Recycling
2025-01-16,Food Court,Paper,5.4,583,606,false,,Recycling
2025-01-16,Food Court,Glass,3.62,583,606,false,,Recycling
2025-01-16,Food Court,Metal,1.63,583,606,false,,Recycling
2025-01-16,Food Court,E-Waste,0.2,583,606,false,,Authorized Recycler
2025-01-16,Food Court,Other,4.78,583,606,false,,Recycling
2025-01-16,Academic Block,Food,5.29,1293,1236,false,,Composting
2025-01-16,Academic Block,Plastic,5.41,1293,1236,false,,Recycling
2025-01-16,Academic Block,Paper,13.73,1293,1236,false,,Recycling
2025-01-16,Academic Block,Glass,0.88,1293,1236,false,,Recycling
2025-01-16,Academic Block,Metal,1.15,1293,1236,false,,Recycling
2025-01-16,Academic Block,E-Waste,1.11,1293,1236,false,,Authorized Recycler
2025-01-16,Academic Block,Other,5.85,1293,1236,false,,Recycling
2025-01-16,Administration,Food,3.3,139,145,false,,Composting
2025-01-16,Administration,Plastic,3.36,139,145,false,,Recycling
2025-01-16,Administration,Paper,11.32,139,145,false,,Recycling
2025-01-16,Administration,Glass,0.5,139,145,false,,Recycling
2025-01-16,Administration,Metal,0.91,139,145,false,,Recycling
2025-01-16,Administration,E-Waste,0.85,139,145,false,,Authorized Recycler
2025-01-16,Administration,Other,3.12,139,145,false,,Recycling
2025-01-17,Main Canteen,Food,154.86,895,840,false,,Composting
2025-01-17,Main Canteen,Plastic,12.2,895,840,false,,Recycling
2025-01-17,Main Canteen,Paper,9.33,895,840,false,,Recycling
2025-01-17,Main Canteen,Glass,3.23,895,840,false,,Recycling
2025-01-17,Main Canteen,Metal,1.94,895,840,false,,Recycling
2025-01-17,Main Canteen,E-Waste,0.47,895,840,false,,Authorized Recycler
2025-01-17,Main Canteen,Other,5.63,895,840,false,,Recycling
2025-01-17,Hostel A,Food,32.05,474,485,false,,Composting
2025-01-17,Hostel A,Plastic,10.54,474,485,false,,Recycling
2025-01-17,Hostel A,Paper,4.85,474,485,false,,Recycling
2025-01-17,Hostel A,Glass,2.03,474,485,false,,Recycling
2025-01-17,Hostel A,Metal,0.96,474,485,false,,Recycling
2025-01-17,Hostel A,E-Waste,0.27,474,485,false,,Authorized Recycler
2025-01-17,Hostel A,Other,3.56,474,485,false,,Recycling
2025-01-17,Hostel B,Food,29.7,418,361,false,,Composting
2025-01-17,Hostel B,Plastic,8.83,418,361,false,,Recycling
2025-01-17,Hostel B,Paper,4.54,418,361,false,,Recycling
2025-01-17,Hostel B,Glass,1.79,418,361,false,,Recycling
2025-01-17,Hostel B,Metal,1.14,418,361,false,,Recycling
2025-01-17,Hostel B,E-Waste,0.34,418,361,false,,Authorized Recycler
2025-01-17,Hostel B,Other,4.56,418,361,false,,Recycling
2025-01-17,Food Court,Food,42.54,628,573,false,,Composting
2025-01-17,Food Court,Plastic,14.57,628,573,false,,Recycling
2025-01-17,Food Court,Paper,6.68,628,573,false,,Recycling
2025-01-17,Food Court,Glass,4.3,628,573,false,,Recycling
2025-01-17,Food Court,Metal,1.66,628,573,false,,Recycling
2025-01-17,Food Court,E-Waste,0.19,628,573,false,,Authorized Recycler
2025-01-17,Food Court,Other,4.73,628,573,false,,Recycling
2025-01-17,Academic Block,Food,5.02,1206,1124,false,,Composting
2025-01-17,Academic Block,Plastic,6.53,1206,1124,false,,Recycling
2025-01-17,Academic Block,Paper,16.29,1206,1124,false,,Recycling
2025-01-17,Academic Block,Glass,1.1,1206,1124,false,,Recycling
2025-01-17,Academic Block,Metal,0.99,1206,1124,false,,Recycling
2025-01-17,Academic Block,E-Waste,1.18,1206,1124,false,,Authorized Recycler
2025-01-17,Academic Block,Other,5.1,1206,1124,false,,Recycling
2025-01-17,Administration,Food,2.71,152,146,false,,Composting
2025-01-17,Administration,Plastic,9.75,152,146,false,,Recycling
2025-01-17,Administration,Paper,9.34,152,146,false,,Recycling
2025-01-17,Administration,Glass,0.53,152,146,false,,Recycling
2025-01-17,Administration,Metal,0.94,152,146,false,,Recycling
2025-01-17,Administration,E-Waste,0.85,152,146,false,,Authorized Recycler
2025-01-17,Administration,Other,2.88,152,146,false,,Recycling
2025-01-18,Main Canteen,Food,37.68,687,704,false,,Composting
2025-01-18,Main Canteen,Plastic,8.34,687,704,false,,Recycling
2025-01-18,Main Canteen,Paper,5.66,687,704,false,,Recycling
2025-01-18,Main Canteen,Glass,2.02,687,704,false,,Recycling
2025-01-18,Main Canteen,Metal,1.59,687,704,false,,Recycling
2025-01-18,Main Canteen,E-Waste,0.35,687,704,false,,Authorized Recycler
2025-01-18,Main Canteen,Other,5.04,687,704,false,,Recycling
2025-01-18,Hostel A,Food,25,360,360,false,,Composting
2025-01-18,Hostel A,Plastic,7.19,360,360,false,,Recycling
2025-01-18,Hostel A,Paper,3.77,360,360,false,,Recycling
2025-01-18,Hostel A,Glass,1.48,360,360,false,,Recycling
2025-01-18,Hostel A,Metal,0.86,360,360,false,,Recycling
2025-01-18,Hostel A,E-Waste,0.23,360,360,false,,Authorized Recycler
2025-01-18,Hostel A,Other,2.88,360,360,false,,Recycling
2025-01-18,Hostel B,Food,21.24,336,330,false,,Composting
2025-01-18,Hostel B,Plastic,6.82,336,330,false,,Recycling
2025-01-18,Hostel B,Paper,2.65,336,330,false,,Recycling
2025-01-18,Hostel B,Glass,1.59,336,330,false,,Recycling
2025-01-18,Hostel B,Metal,0.75,336,330,false,,Recycling
